player_name,stat,median_diff,games_home,games_away
Mabior Chol,marks,3,19,23
Mattaes Phillipou,marks,3,11,18
Ben Ainsworth,marks,2.5,22,25
Billy Wilson,marks,2.5,9,10
Brent Daniels,marks,2.5,8,8
Hugo Ralphsmith,marks,2.5,12,13
Jai Culley,marks,2.5,5,6
Jy Farrar,marks,2.5,6,5
Logan Evans,marks,2.5,14,15
Nick Coffield,marks,2.5,8,9
Alex Sexton,marks,2,2,3
Aliir Aliir,marks,2,23,21
Andrew Brayshaw,marks,2,23,24
Angus Anderson,marks,2,7,9
Ashton Moir,marks,2,5,6
Beau Addinsall,marks,2,4,5
Ben Jepson,marks,2,2,4
Ben King,marks,2,22,26
Blake Hardwick,marks,2,23,26
Brady Hough,marks,2,21,24
Brennan Cox,marks,2,20,22
Brodie Smith,marks,2,7,4
Corey Wagner,marks,2,15,15
Dan Houston,marks,2,23,21
Daniel Curtin,marks,2,22,19
Darcy Byrne-Jones,marks,2,22,22
Darcy Fogarty,marks,2,20,18
Darcy Tucker,marks,2,4,3
Deven Robertson,marks,2,3,5
Ewan Mackinlay,marks,2,8,7
Finn Maginness,marks,2,8,11
Finnbar Maley,marks,2,8,5
Harrison Oliver,marks,2,3,2
Hudson O'Keeffe,marks,2,5,3
Jack Bowes,marks,2,15,15
Jack Buckley,marks,2,15,13
Jack Buller,marks,2,11,8
Jack Carroll,marks,2,6,9
Jack Henry,marks,2,20,20
Jack Macrae,marks,2,17,16
Jacob Farrow,marks,2,11,10
Jamie Cripps,marks,2,13,13
Jarman Impey,marks,2,20,25
Joel Hamling,marks,2,12,11
Lachie Jones,marks,2,20,18
Lachie Whitfield,marks,2,22,22
Lachlan Cowan,marks,2,18,18
Laitham Vandermeer,marks,2,9,12
Lewis Young,marks,2,11,14
Liam Duggan,marks,2,20,23
Liam Fawcett,marks,2,3,5
Marcus Bontempelli,marks,2,19,21
Matt Guelfi,marks,2,7,8
Matthew Carroll,marks,2,15,12
Noah Long,marks,2,4,6
Ollie Lord,marks,2,8,8
Paddy Cross,marks,2,5,6
Rhys Unwin,marks,2,5,2
Taylor Adams,marks,2,2,2
Tom Sparrow,marks,2,23,22
Ty Gallop,marks,2,9,15
Will Ashcroft,marks,2,23,27
Will Setterfield,marks,2,11,13
Brandon Zerk-Thatcher,marks,1.5,9,8
Caleb Poulter,marks,1.5,2,5
Charlie Comben,marks,1.5,22,20
Christopher Scerri,marks,1.5,4,5
Connor Rozee,marks,1.5,13,10
Dante Visentini,marks,1.5,12,11
Dion Prestia,marks,1.5,14,15
Errol Gulden,marks,1.5,11,10
Harry Cunningham,marks,1.5,12,12
Hugh Jackson,marks,1.5,3,6
Jai Serong,marks,1.5,12,10
Jason Johannisen,marks,1.5,8,8
Jasper Alger,marks,1.5,6,6
Jesse Dattoli,marks,1.5,4,2
John Noble,marks,1.5,22,26
Judd McVee,marks,1.5,18,20
Kyle Langford,marks,1.5,16,12
Lachie Neale,marks,1.5,20,25
Lachy Dovaston,marks,1.5,2,4
Lawson Humphries,marks,1.5,25,22
Lewis Melican,marks,1.5,16,11
Luamon Lual,marks,1.5,6,6
Luke Breust,marks,1.5,4,4
Luke McDonald,marks,1.5,17,16
Luke Trainor,marks,1.5,16,17
Mark Keane,marks,1.5,18,16
Matt Flynn,marks,1.5,12,10
Oskar Smartt,marks,1.5,2,2
Riley Bice,marks,1.5,16,20
Robert Hansen Jr,marks,1.5,6,6
Rory Laird,marks,1.5,22,18
Ryan Lester,marks,1.5,21,24
Sam Clohesy,marks,1.5,10,16
Sam Collins,marks,1.5,21,22
Sam Docherty,marks,1.5,9,6
Taylor Duryea,marks,1.5,3,2
Vigo Visentini,marks,1.5,3,2
Will McLachlan,marks,1.5,3,4
Will White,marks,1.5,6,8
Zach Merrett,marks,1.5,22,23
Aaron Naughton,marks,1,23,22
Aidan Johnson,marks,1,5,1
Angus Clarke,marks,1,11,9
Bailey Humphrey,marks,1,20,23
Ben Long,marks,1,21,24
Blake Howes,marks,1,15,17
Bodhi Uwland,marks,1,22,26
Brad Close,marks,1,22,20
Brody Mihocek,marks,1,17,15
Buku Khamis,marks,1,18,19
Caleb Daniel,marks,1,24,22
Campbell Gray,marks,1,3,10
Changkuoth Jiath,marks,1,13,22
Chayce Jones,marks,1,5,3
Connor Macdonald,marks,1,22,25
Connor O'Sullivan,marks,1,25,23
Conor Nash,marks,1,15,17
Cooper Lord,marks,1,15,15
Daniel Rioli,marks,1,18,22
Darcy Fort,marks,1,20,23
Darcy Wilmot,marks,1,23,27
Dayne Zorko,marks,1,19,21
Dylan Moore,marks,1,22,26
Dylan Patterson,marks,1,3,2
Dylan Shiel,marks,1,6,8
Dylan Stephens,marks,1,24,21
Ed Langdon,marks,1,23,23
Eric Hipwood,marks,1,15,17
Ethan Read,marks,1,15,21
Finn O'Sullivan,marks,1,19,22
Gryan Miers,marks,1,21,18
Harris Andrews,marks,1,22,25
Harrison Petty,marks,1,20,18
Harry Armstrong,marks,1,6,6
Harry Dean,marks,1,11,9
Harry Morrison,marks,1,15,18
Harry Perryman,marks,1,23,18
Harry Rowston,marks,1,11,11
Harry Sheezel,marks,1,24,21
Harvey Johnston,marks,1,3,5
Harvey Langford,marks,1,23,22
Hayden McLean,marks,1,12,17
Henry Hustwaite,marks,1,3,2
Hugh McCluggage,marks,1,19,21
Jack Crisp,marks,1,25,23
Jack Darling,marks,1,23,21
Jack Ginnivan,marks,1,23,24
Jack Hutchinson,marks,1,11,11
Jack Ison,marks,1,4,4
Jack Lukosius,marks,1,8,7
Jack Silvagni,marks,1,17,19
Jackson Mead,marks,1,16,14
Jacob Newton,marks,1,2,3
Jake Riccardi,marks,1,16,13
Jake Waterman,marks,1,15,16
James Jordon,marks,1,22,23
James Rowbottom,marks,1,22,22
Jarrod Berry,marks,1,18,24
Jarrod Witts,marks,1,17,20
Jase Burgoyne,marks,1,22,21
Jason Horne-Francis,marks,1,21,15
Jaxon Binns,marks,1,2,3
Jaxon Prior,marks,1,23,22
Jayden Nguyen,marks,1,5,5
Jeremy Sharp,marks,1,7,9
Jobe Shanahan,marks,1,15,17
Joe Richards,marks,1,23,19
Joel Amartey,marks,1,12,11
Jordan De Goey,marks,1,18,14
Jordon Butts,marks,1,9,10
Josh Battle,marks,1,22,25
Josh Daicos,marks,1,25,23
Josh Sinn,marks,1,11,9
Josh Treacy,marks,1,23,24
Kieren Briggs,marks,1,19,19
Koltyn Tholstrup,marks,1,16,16
Kye Annand,marks,1,6,5
Lachlan Bramble,marks,1,23,23
Leonardo Lombard,marks,1,13,14
Liam Jones,marks,1,2,3
Liam Puncher,marks,1,4,4
Lloyd Meek,marks,1,23,25
Luke Ryan,marks,1,23,23
Marcus Windhager,marks,1,23,23
Mark Blicavs,marks,1,20,23
Mason Redman,marks,1,17,18
Mason Wood,marks,1,19,22
Matthew Cottrell,marks,1,10,8
Matthew Johnson,marks,1,19,21
Maurice Rioli,marks,1,10,13
Max Kondogiannis,marks,1,7,5
Max Michalanney,marks,1,24,20
Mitch Georgiades,marks,1,23,21
Mitch Lewis,marks,1,15,15
Murphy Reid,marks,1,22,23
Mykelti Lefau,marks,1,12,10
Nat Fyfe,marks,1,4,4
Ned Moyle,marks,1,10,9
Noah Anderson,marks,1,21,26
Noah Balta,marks,1,16,14
Patrick Lipinski,marks,1,24,18
Patrick Retschko,marks,1,9,9
Peter Wright,marks,1,20,17
Rhylee West,marks,1,23,22
Rory Lobb,marks,1,21,22
Ryan Byrnes,marks,1,18,14
Sam Banks,marks,1,20,20
Sam Davidson,marks,1,19,16
Sam Durham,marks,1,19,21
Sam Lalor,marks,1,11,12
Sam Swadling,marks,1,5,3
Sid Draper,marks,1,5,5
Steele Sidebottom,marks,1,24,19
Tim English,marks,1,19,19
Toby Pink,marks,1,11,11
Todd Goldstein,marks,1,8,8
Tom Barrass,marks,1,21,23
Tom Blamires,marks,1,8,9
Tom Burton,marks,1,3,2
Tom Gross,marks,1,5,7
Tom Hanily,marks,1,6,7
Tom McCartin,marks,1,20,20
Tom Powell,marks,1,16,15
Trent Rivers,marks,1,20,19
Tylar Young,marks,1,15,15
Tyson Stengle,marks,1,13,11
Will Day,marks,1,9,8
Will Phillips,marks,1,2,5
William McCabe,marks,1,2,2
Xavier Duursma,marks,1,19,21
Zac Bailey,marks,1,22,26
Zach Guthrie,marks,1,26,23
Zak Butters,marks,1,20,17
Zak Johnson,marks,1,8,8
Zeke Uwland,marks,1,7,10
Aidan Corr,marks,0.5,14,12
Archie Perkins,marks,0.5,17,20
Bailey Laurie,marks,0.5,11,6
Bailey Smith,marks,0.5,24,21
Ben McKay,marks,0.5,12,13
Bodie Ryan,marks,0.5,3,2
Caleb Windsor,marks,0.5,19,18
Callum Coleman-Jones,marks,0.5,4,2
Cam Mackenzie,marks,0.5,16,17
Charlie West,marks,0.5,5,4
Cody Angove,marks,0.5,3,2
Cody Weightman,marks,0.5,5,4
Conor McKenna,marks,0.5,12,10
Conor Stone,marks,0.5,8,9
Ed Richards,marks,0.5,22,23
Edward Allan,marks,0.5,15,16
Elijah Tsatas,marks,0.5,5,6
George Stevens,marks,0.5,2,2
Griffin Logue,marks,0.5,18,14
Harrison Ramm,marks,0.5,4,3
Hayden Young,marks,0.5,10,13
Jack Martin,marks,0.5,18,13
Jacob Weitering,marks,0.5,19,16
Jayden Laverde,marks,0.5,16,17
Jed Walter,marks,0.5,14,20
Jedd Busslinger,marks,0.5,8,7
Jeremy Cameron,marks,0.5,24,19
Jesse Hogan,marks,0.5,14,11
Jimmy Webster,marks,0.5,9,6
Jordan Boyd,marks,0.5,1,4
Jordan Croft,marks,0.5,10,9
Josh Lai,marks,0.5,10,9
Joshua Draper,marks,0.5,4,7
Jye Caldwell,marks,0.5,16,12
Kade Chandler,marks,0.5,23,22
Kane McAuliffe,marks,0.5,8,7
Karl Worner,marks,0.5,22,24
Lachlan McNeil,marks,0.5,15,16
Logan McDonald,marks,0.5,11,10
Logan Morris,marks,0.5,22,26
Luke Parker,marks,0.5,23,22
Mani Liddy,marks,0.5,6,3
Michael Sellwood,marks,0.5,11,12
Nick Bryan,marks,0.5,9,8
Nick Daicos,marks,0.5,25,22
Nick Holman,marks,0.5,10,13
Noah Answerth,marks,0.5,14,18
Oliver Greeves,marks,0.5,2,2
Oliver Hollands,marks,0.5,19,16
Rhett Bazzo,marks,0.5,10,11
Sam Flanders,marks,0.5,16,19
Sandy Brock,marks,0.5,8,12
Sullivan Robey,marks,0.5,7,8
Thomas Edwards,marks,0.5,5,4
Tim Membrey,marks,0.5,22,20
Toby Murray,marks,0.5,5,8
Todd Marshall,marks,0.5,7,8
Tom Anastasopoulos,marks,0.5,2,3
Tyler Sonsie,marks,0.5,16,15
Xavier Bamert,marks,0.5,6,4
Zac Taylor,marks,0.5,22,16
Zane Duursma,marks,0.5,14,11
Aaron Cadman,marks,0,22,20
Adam Cerra,marks,0,19,20
Alex Davies,marks,0,8,6
Alex Neal-Bullen,marks,0,26,20
Alex Pearce,marks,0,17,19
Andrew McGrath,marks,0,22,21
Angus Hastie,marks,0,10,6
Angus Sheldrick,marks,0,19,19
Anthony Caminiti,marks,0,21,20
Archer Reid,marks,0,9,11
Arthur Jones,marks,0,13,9
Bailey Banfield,marks,0,10,12
Bailey Dale,marks,0,20,21
Bailey J. Williams,marks,0,15,20
Bailey Macdonald,marks,0,11,7
Bayley Fritsch,marks,0,20,23
Ben Hobbs,marks,0,7,11
Ben Keays,marks,0,26,22
Ben Miller,marks,0,22,22
Ben Paton,marks,0,2,2
Billy Dowling,marks,0,1,3
Billy Frampton,marks,0,21,18
Blake Acres,marks,0,14,15
Bo Allan,marks,0,13,12
Brandon Starcevich,marks,0,10,15
Brayden Cook,marks,0,13,12
Brayden Fiorini,marks,0,11,10
Brodie Grundy,marks,0,20,23
Brodie Kemp,marks,0,14,14
Caleb Serong,marks,0,22,22
Callum Brown,marks,0,20,20
Calsher Dear,marks,0,7,7
Cameron Zurhaar,marks,0,23,22
Campbell Lake,marks,0,6,4
Charlie Cameron,marks,0,22,26
Christian Petracca,marks,0,23,20
Clay Hall,marks,0,5,8
Clayton Oliver,marks,0,24,21
Connor Idun,marks,0,24,23
Cooper Duff-Tytler,marks,0,7,9
Cooper Hynes,marks,0,13,16
Cooper Sharman,marks,0,21,21
Cooper Trembath,marks,0,14,12
Corey Durdin,marks,0,20,19
Dan Butler,marks,0,8,8
Daniel Turner,marks,0,17,21
Darcy Cameron,marks,0,25,22
Darcy Jones,marks,0,12,11
Darcy Moore,marks,0,14,12
Darcy Wilson,marks,0,19,21
Dougal Howard,marks,0,7,3
Dyson Sharp,marks,0,8,7
Finn Callaghan,marks,0,20,20
Flynn Perez,marks,0,6,1
George Hewett,marks,0,21,21
George Wardlaw,marks,0,16,13
Harley Reid,marks,0,20,22
Harry Himmelberg,marks,0,24,23
Harry Kyle,marks,0,5,5
Harry Schoenberg,marks,0,4,2
Harry Sharp,marks,0,20,21
Harvey Harrison,marks,0,6,5
Harvey Thomas,marks,0,21,19
Hugh Bond,marks,0,6,6
Hugo Garcia,marks,0,20,20
Isaac Cumming,marks,0,21,19
Isaac Quaynor,marks,0,23,22
Jack Graham,marks,0,16,15
Jack Gunston,marks,0,18,22
Jack Higgins,marks,0,20,19
Jack Williams,marks,0,13,12
Jacob Hopper,marks,0,18,17
Jacob Konstanty,marks,0,18,15
Jacob Wehr,marks,0,15,16
Jagga Smith,marks,0,11,12
Jai Newcombe,marks,0,23,26
Jake Melksham,marks,0,12,13
Jake Rogers,marks,0,7,11
Jake Stringer,marks,0,19,19
James Harmes,marks,0,7,6
James O'Donnell,marks,0,20,21
James Peatling,marks,0,24,20
James Tunstill,marks,0,7,7
James Worpel,marks,0,13,19
Jaspa Fletcher,marks,0,23,27
Jayden Short,marks,0,19,18
Jed McEntee,marks,0,3,3
Jeremy McGovern,marks,0,4,2
Jesse Motlop,marks,0,12,11
Joe Berry,marks,0,18,17
Joe Fonti,marks,0,20,19
Joel Fitzgerald,marks,0,5,5
Joel Jeffrey,marks,0,22,25
Jordan Clark,marks,0,23,24
Jordan Ridley,marks,0,8,9
Jordon Sweet,marks,0,22,19
Josaia Delana,marks,0,5,7
Josh Dunkley,marks,0,23,27
Josh Kelly,marks,0,9,6
Josh Lindsay,marks,0,7,8
Josh Ward,marks,0,23,25
Josh Weddle,marks,0,17,21
Josh Worrell,marks,0,25,22
Justin McInerney,marks,0,18,12
Jy Simpkin,marks,0,24,20
Jye Amiss,marks,0,23,23
Kaleb Smith,marks,0,3,5
Kysaiah Pickett,marks,0,21,22
Lachie Jaques,marks,0,7,3
Lachie Schultz,marks,0,19,18
Lachie Weller,marks,0,15,15
Lachlan McAndrew,marks,0,11,11
Lachlan Sullivan,marks,0,8,8
Lance Collard,marks,0,7,5
Leek Aleer,marks,0,9,11
Levi Ashcroft,marks,0,23,27
Liam Baker,marks,0,22,21
Liam Henry,marks,0,5,9
Liam McMahon,marks,0,4,3
Liam Stocker,marks,0,17,18
Luke Cleary,marks,0,11,7
Luke Jackson,marks,0,22,22
Luke Pedlar,marks,0,11,8
Malakai Champion,marks,0,6,4
Malcolm Rosas,marks,0,10,10
Mason Cox,marks,0,12,14
Massimo D'Ambrosio,marks,0,23,26
Matt Roberts,marks,0,19,18
Matt Rowell,marks,0,18,25
Matthew Kennedy,marks,0,23,23
Matthew Owies,marks,0,9,10
Max Gawn,marks,0,23,23
Max Holmes,marks,0,24,20
Mitch Knevitt,marks,0,3,6
Mitch McGovern,marks,0,20,20
Mitchell Edwards,marks,0,10,8
Nasiah Wanganeen-Milera,marks,0,20,20
Nate Caddy,marks,0,20,19
Nathan O'Driscoll,marks,0,17,13
Ned Long,marks,0,24,22
Ned Reeves,marks,0,8,8
Nicholas Madden,marks,0,7,5
Nick Vlastuin,marks,0,22,22
Nick Watson,marks,0,22,24
Oisin Mullin,marks,0,25,23
Oleg Markov,marks,0,3,5
Oliver Dempsey,marks,0,26,23
Oliver Francou,marks,0,2,2
Oliver Hayes-Brown,marks,0,3,4
Oliver Henry,marks,0,18,19
Ollie Wines,marks,0,19,20
Oscar McDonald,marks,0,10,7
Oscar McInerney,marks,0,5,9
Oskar Baker,marks,0,7,11
Patrick Cripps,marks,0,23,23
Patrick Dangerfield,marks,0,21,19
Patrick Voss,marks,0,21,21
Paul Curtis,marks,0,22,17
Peter Ladhams,marks,0,6,6
Riley Garcia,marks,0,4,4
Riley Hamilton,marks,0,5,3
Rowan Marshall,marks,0,23,21
Ryan Maric,marks,0,14,20
Saad El-Hawli,marks,0,10,7
Sam Berry,marks,0,23,18
Sam Butler,marks,0,6,8
Sam Cumming,marks,0,8,6
Sam Darcy,marks,0,11,12
Sam Draper,marks,0,12,15
Sam Powell-Pepper,marks,0,9,7
Sam Walsh,marks,0,18,19
Sam Wicks,marks,0,20,19
Shannon Neale,marks,0,26,22
Shaun Mannagh,marks,0,25,21
Stephen Coniglio,marks,0,17,14
Talor Byrne,marks,0,8,10
Taylor Walker,marks,0,24,15
Tim Kelly,marks,0,22,19
Tim Taranto,marks,0,22,21
Toby Bedford,marks,0,21,19
Tom Brown,marks,0,22,19
Tom Cole,marks,0,16,19
Tom Green,marks,0,11,12
Tom McDonald,marks,0,13,14
Tom Stewart,marks,0,23,18
Touk Miller,marks,0,21,25
Tristan Xerri,marks,0,19,20
Tyrell Dewar,marks,0,7,9
Wayne Milera,marks,0,24,18
Wil Powell,marks,0,21,24
Will Hayward,marks,0,20,22
Will Lorenz,marks,0,3,6
Willem Drew,marks,0,24,21
Willem Duursma,marks,0,11,11
Xavier Lindsay,marks,0,13,11
Zach Reid,marks,0,17,16
Alex Cincotta,marks,-0.5,3,2
Callum Ah Chee,marks,-0.5,15,18
Callum Mills,marks,-0.5,16,18
Chad Warner,marks,-0.5,22,23
Charlie Ballard,marks,-0.5,2,10
Charlie Curnow,marks,-0.5,22,18
Christian Moraes,marks,-0.5,14,12
Christian Salem,marks,-0.5,16,16
Colby McKercher,marks,-0.5,24,22
Connor Budarick,marks,-0.5,13,20
Flynn Young,marks,-0.5,6,5
Hamish Davis,marks,-0.5,13,16
Harry McKay,marks,-0.5,15,18
Hunter Clark,marks,-0.5,10,10
Hussien El Achkar,marks,-0.5,4,5
Jack Payne,marks,-0.5,7,6
Jack Ross,marks,-0.5,20,22
Jack Steele,marks,-0.5,23,22
Jack Watkins,marks,-0.5,7,4
Jack Whitlock,marks,-0.5,14,13
Jacob Bauer,marks,-0.5,3,2
Jake Bowey,marks,-0.5,20,18
James Sicily,marks,-0.5,20,25
Jamie Elliott,marks,-0.5,18,18
Jayden Hunt,marks,-0.5,7,8
Lachie Ash,marks,-0.5,24,23
Mark O'Connor,marks,-0.5,25,20
Matt Whitlock,marks,-0.5,4,1
Matthew Jefferson,marks,-0.5,11,12
Max Gruzewski,marks,-0.5,10,12
Max Heath,marks,-0.5,5,6
Mitch Duncan,marks,-0.5,5,4
Mitch Owens,marks,-0.5,21,18
Mitchell Hinge,marks,-0.5,14,11
Nick Murray,marks,-0.5,14,9
Oscar Adams,marks,-0.5,13,8
Phoenix Gothard,marks,-0.5,8,8
Reilly O'Brien,marks,-0.5,16,11
Roan Steele,marks,-0.5,11,12
Sam De Koning,marks,-0.5,24,18
Sam Grlj,marks,-0.5,9,12
Sam Taylor,marks,-0.5,16,16
Seth Campbell,marks,-0.5,22,23
Tanner Bruhn,marks,-0.5,10,11
Ted Clohesy,marks,-0.5,5,4
Thomas Sims,marks,-0.5,5,6
Thomson Dow,marks,-0.5,6,5
Toby Greene,marks,-0.5,23,20
Toby Nankervis,marks,-0.5,18,16
Tom De Koning,marks,-0.5,22,20
Wil Dawson,marks,-0.5,7,8
William Edwards,marks,-0.5,6,8
William Hayes,marks,-0.5,3,8
Willie Rioli,marks,-0.5,11,8
Xavier O'Halloran,marks,-0.5,19,18
Zac Williams,marks,-0.5,16,12
Zak Jones,marks,-0.5,8,7
Aaron Francis,marks,-1,4,6
Adam Saad,marks,-1,11,13
Adam Treloar,marks,-1,7,2
Alixzander Tauru,marks,-1,4,6
Archer Day-Wicks,marks,-1,13,13
Archie Roberts,marks,-1,22,22
Beau McCreery,marks,-1,22,19
Billy Cootee,marks,-1,4,5
Braeden Campbell,marks,-1,14,15
Brayden Maynard,marks,-1,18,19
Bruce Reville,marks,-1,14,17
Caiden Cleary,marks,-1,10,11
Callan Ward,marks,-1,5,7
Cam Rayner,marks,-1,23,27
Charlie Spargo,marks,-1,15,14
Cooper Harvey,marks,-1,7,7
Daniel McStay,marks,-1,21,20
Darcy Gardiner,marks,-1,14,16
Elijah Hewett,marks,-1,12,14
Elijah Hollands,marks,-1,4,7
Esava Ratugolea,marks,-1,12,9
Francis Evans,marks,-1,15,16
Heath Chapman,marks,-1,23,22
Hugh Boxshall,marks,-1,10,11
Hugo Hall-Kahan,marks,-1,5,6
Isaac Heeney,marks,-1,22,21
Isaac Kako,marks,-1,19,19
Isaac Keeler,marks,-1,7,6
Isaiah Dudley,marks,-1,20,19
Jack Ough,marks,-1,3,2
Jack Sinclair,marks,-1,19,19
Jacob van Rooyen,marks,-1,18,20
Jade Gresham,marks,-1,13,13
Jake Lever,marks,-1,15,15
Jake Soligo,marks,-1,24,21
James Borlase,marks,-1,10,9
James Leake,marks,-1,3,5
Jay Polkinghorne,marks,-1,3,3
Jed Bews,marks,-1,2,2
Jeremy Howe,marks,-1,19,17
Jhye Clark,marks,-1,11,8
Joel Freijah,marks,-1,23,23
Jonty Faull,marks,-1,12,14
Jordan Dawson,marks,-1,24,21
Josh Dolan,marks,-1,14,8
Josh Goater,marks,-1,3,3
Kai Lohmann,marks,-1,19,22
Kamdyn McIntosh,marks,-1,12,11
Karl Amon,marks,-1,18,25
Keidean Coleman,marks,-1,7,7
Lachie Fogarty,marks,-1,13,9
Lachlan Blakiston,marks,-1,13,15
Lachlan Murphy,marks,-1,2,3
Latrelle Pickett,marks,-1,8,8
Liam O'Connell,marks,-1,11,9
Liam Reidy,marks,-1,1,4
Liam Ryan,marks,-1,19,18
Louis Emmett,marks,-1,3,4
Luke Davies-Uniacke,marks,-1,24,21
Luke Nankervis,marks,-1,11,12
Mac Andrew,marks,-1,22,25
Marc Pittonet,marks,-1,14,13
Max Hall,marks,-1,23,23
Max Ramsden,marks,-1,2,4
Michael Frederick,marks,-1,21,21
Milan Murdock,marks,-1,10,10
Miles Bergman,marks,-1,18,17
Mitch Zadow,marks,-1,5,4
Neil Erasmus,marks,-1,20,19
Nic Newman,marks,-1,7,9
Nick Blakey,marks,-1,22,23
Nick Haynes,marks,-1,20,21
Nick Larkey,marks,-1,21,19
Oliver Wiltshire,marks,-1,7,9
Oscar Allen,marks,-1,11,13
Reuben Ginbey,marks,-1,18,18
Rhys Stanley,marks,-1,11,9
Riley Thilthorpe,marks,-1,24,21
Ryan Angwin,marks,-1,16,14
Ryley Sanders,marks,-1,20,22
Sam Day,marks,-1,7,6
Sam Switkowski,marks,-1,18,21
Scott Pendlebury,marks,-1,23,16
Seamus Mitchell,marks,-1,2,2
Sean Darcy,marks,-1,11,13
Shai Bolton,marks,-1,23,22
Steely Green,marks,-1,20,19
Taj Hotton,marks,-1,9,8
Toby McMullin,marks,-1,8,11
Tom Atkins,marks,-1,26,23
Tom Cochrane,marks,-1,2,4
Tom Liberatore,marks,-1,17,17
Tom McCarthy,marks,-1,16,16
Travis Boak,marks,-1,6,10
Tyler Brockman,marks,-1,10,10
Will Hoskin-Elliott,marks,-1,9,9
Zac Fisher,marks,-1,6,2
Corey Warner,marks,-1.5,9,10
David Swallow,marks,-1.5,3,6
Elliot Yeo,marks,-1.5,10,11
Jack Henderson,marks,-1.5,3,2
Jack Scrimshaw,marks,-1.5,10,12
Jack Viney,marks,-1.5,8,10
Jake Kolodjashnij,marks,-1.5,7,4
Jake Lloyd,marks,-1.5,23,22
Josh Rachele,marks,-1.5,19,18
Lachlan Sholl,marks,-1.5,3,2
Nathan Broad,marks,-1.5,23,20
Nik Cox,marks,-1.5,4,4
Sam Marshall,marks,-1.5,6,7
Tobie Travaglia,marks,-1.5,8,11
Tom Lynch,marks,-1.5,18,13
Tom Papley,marks,-1.5,15,14
Alix Tauru,marks,-2,4,5
Bobby Hill,marks,-2,9,5
Callum Wilkie,marks,-2,23,23
Campbell Chesser,marks,-2,4,3
Cody Curtin,marks,-2,3,1
Dane Rampe,marks,-2,17,19
Darcy Parish,marks,-2,7,10
Harrison Jones,marks,-2,7,7
Izak Rankine,marks,-2,23,19
Jaeger O'Meara,marks,-2,9,11
James Trezise,marks,-2,17,13
Jaxon Artemis,marks,-2,4,2
Jye Menzie,marks,-2,5,5
Luke Kennedy,marks,-2,3,3
Nic Martin,marks,-2,7,9
Oliver Florent,marks,-2,19,20
Oscar Steene,marks,-2,3,5
Steven May,marks,-2,7,9
Wil Parker,marks,-2,2,7
Will Graham,marks,-2,10,10
Zac Banch,marks,-2,6,6
Archer May,marks,-2.5,8,9
Bailey Williams,marks,-2.5,20,20
Harry Edwards,marks,-2.5,9,10
Jack Dalton,marks,-2.5,4,1
Jai Murray,marks,-2.5,5,4
Lachlan Gulbin,marks,-2.5,4,8
Matt Crouch,marks,-2.5,4,2
Oliver Hannaford,marks,-2.5,3,2
Riley Hardeman,marks,-2.5,12,12
Samson Ryan,marks,-2.5,4,4
Will Lewis,marks,-2.5,6,6
Brynn Teakle,marks,-3,1,3
Jeremy Finlayson,marks,-3,4,4
Marcus Herbert,marks,-3,4,6
Rhyan Mansell,marks,-3,11,15
Bradley Hill,marks,-3.5,23,22
Cameron Nairn,marks,-3.5,2,2
Harry O'Farrell,marks,-4,4,2
Jacob Blight,marks,-4,4,3
Orazio Fantasia,marks,-4,4,2
Charlie Dean,marks,-5,3,1
Tom Mitchell,marks,NA,0,4
Billy Dowling,tackles,4,1,3
Oleg Markov,tackles,4,3,5
Taylor Adams,tackles,3.5,2,2
Tom Anastasopoulos,tackles,3.5,2,3
Campbell Gray,tackles,3,3,10
Jed McEntee,tackles,3,3,3
Oscar Steene,tackles,3,3,5
Dyson Sharp,tackles,2.5,8,7
George Stevens,tackles,2.5,2,2
Mitch Knevitt,tackles,2.5,3,6
Aidan Johnson,tackles,2,5,1
Billy Cootee,tackles,2,4,5
Jack Ough,tackles,2,3,2
Liam Fawcett,tackles,2,3,5
Max Kondogiannis,tackles,2,7,5
Nic Newman,tackles,2,7,9
Oliver Florent,tackles,2,19,20
Oliver Francou,tackles,2,2,2
Sam Berry,tackles,2,23,18
Sean Darcy,tackles,2,11,13
Steele Sidebottom,tackles,2,24,19
Talor Byrne,tackles,2,8,10
Toby Greene,tackles,2,23,20
Tom Atkins,tackles,2,26,23
Will Setterfield,tackles,2,11,13
Willem Duursma,tackles,2,11,11
Xavier Duursma,tackles,2,19,21
Braeden Campbell,tackles,1.5,14,15
Brodie Kemp,tackles,1.5,14,14
Campbell Chesser,tackles,1.5,4,3
Clay Hall,tackles,1.5,5,8
Cody Angove,tackles,1.5,3,2
Elliot Yeo,tackles,1.5,10,11
Errol Gulden,tackles,1.5,11,10
Hunter Clark,tackles,1.5,10,10
Jack Viney,tackles,1.5,8,10
Jacob Konstanty,tackles,1.5,18,15
Jai Serong,tackles,1.5,12,10
Jasper Alger,tackles,1.5,6,6
Josh Dolan,tackles,1.5,14,8
Malakai Champion,tackles,1.5,6,4
Max Heath,tackles,1.5,5,6
Max Ramsden,tackles,1.5,2,4
Oliver Dempsey,tackles,1.5,26,23
Ryan Angwin,tackles,1.5,16,14
Stephen Coniglio,tackles,1.5,17,14
Tanner Bruhn,tackles,1.5,10,11
Thomson Dow,tackles,1.5,6,5
Tom McCarthy,tackles,1.5,16,16
Willem Drew,tackles,1.5,24,21
Adam Saad,tackles,1,11,13
