match,home_team,away_team,date,line,player_name,player_team,opposition_team,over_price,under_price,agency,market_name
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,34,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,1.08,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,1.44,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,2.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,11,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Tom Lynch,Richmond Tigers,Port Adelaide Power,34,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Travis Boak,Port Adelaide Power,Richmond Tigers,2.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Travis Boak,Port Adelaide Power,Richmond Tigers,6.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Travis Boak,Port Adelaide Power,Richmond Tigers,21,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Travis Boak,Port Adelaide Power,Richmond Tigers,67,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Willem Drew,Port Adelaide Power,Richmond Tigers,3.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,1.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,1.94,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,3.85,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,9.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,26,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Willie Rioli,Port Adelaide Power,Richmond Tigers,67,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Zak Butters,Port Adelaide Power,Richmond Tigers,2.1,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Zak Butters,Port Adelaide Power,Richmond Tigers,7.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Andrew McGrath,Essendon Bombers,Sydney Swans,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Archie Perkins,Essendon Bombers,Sydney Swans,1.85,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Archie Perkins,Essendon Bombers,Sydney Swans,6.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Archie Perkins,Essendon Bombers,Sydney Swans,31,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Ben Hobbs,Essendon Bombers,Sydney Swans,2.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Ben McKay,Essendon Bombers,Sydney Swans,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Braeden Campbell,Sydney Swans,Essendon Bombers,3,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Brodie Grundy,Sydney Swans,Essendon Bombers,3,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Chad Warner,Sydney Swans,Essendon Bombers,1.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Chad Warner,Sydney Swans,Essendon Bombers,2.95,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Chad Warner,Sydney Swans,Essendon Bombers,8,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Chad Warner,Sydney Swans,Essendon Bombers,23,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Corey Warner,Sydney Swans,Essendon Bombers,1.85,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Dane Rampe,Sydney Swans,Essendon Bombers,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Dyson Heppell,Essendon Bombers,Sydney Swans,3.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Elijah Tsatas,Essendon Bombers,Sydney Swans,2.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Errol Gulden,Sydney Swans,Essendon Bombers,1.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Errol Gulden,Sydney Swans,Essendon Bombers,3.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Errol Gulden,Sydney Swans,Essendon Bombers,8.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Errol Gulden,Sydney Swans,Essendon Bombers,26,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Harrison Jones,Essendon Bombers,Sydney Swans,4.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Harrison Jones,Essendon Bombers,Sydney Swans,15,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Harrison Jones,Essendon Bombers,Sydney Swans,51,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Harry Cunningham,Sydney Swans,Essendon Bombers,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Hayden McLean,Sydney Swans,Essendon Bombers,1.33,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Hayden McLean,Sydney Swans,Essendon Bombers,2.12,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Hayden McLean,Sydney Swans,Essendon Bombers,4.85,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Hayden McLean,Sydney Swans,Essendon Bombers,13,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Hayden McLean,Sydney Swans,Essendon Bombers,41,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Isaac Heeney,Sydney Swans,Essendon Bombers,1.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Isaac Heeney,Sydney Swans,Essendon Bombers,2.05,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Isaac Heeney,Sydney Swans,Essendon Bombers,4.4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Isaac Heeney,Sydney Swans,Essendon Bombers,12,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Isaac Heeney,Sydney Swans,Essendon Bombers,29,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jade Gresham,Essendon Bombers,Sydney Swans,1.65,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Jade Gresham,Essendon Bombers,Sydney Swans,4.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Jade Gresham,Essendon Bombers,Sydney Swans,14,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jake Kelly,Essendon Bombers,Sydney Swans,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jake Lloyd,Sydney Swans,Essendon Bombers,3.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jake Stringer,Essendon Bombers,Sydney Swans,1.33,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Jake Stringer,Essendon Bombers,Sydney Swans,2.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Jake Stringer,Essendon Bombers,Sydney Swans,6.15,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Jake Stringer,Essendon Bombers,Sydney Swans,17,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Jake Stringer,Essendon Bombers,Sydney Swans,51,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,James Jordon,Sydney Swans,Essendon Bombers,2.65,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,James Rowbottom,Sydney Swans,Essendon Bombers,2.35,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jayden Laverde,Essendon Bombers,Sydney Swans,3.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Joel Amartey,Sydney Swans,Essendon Bombers,1.2,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Joel Amartey,Sydney Swans,Essendon Bombers,2,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Joel Amartey,Sydney Swans,Essendon Bombers,4.4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Joel Amartey,Sydney Swans,Essendon Bombers,10.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Joel Amartey,Sydney Swans,Essendon Bombers,26,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,5.5,Joel Amartey,Sydney Swans,Essendon Bombers,81,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Justin McInerney,Sydney Swans,Essendon Bombers,1.72,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Justin McInerney,Sydney Swans,Essendon Bombers,5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Justin McInerney,Sydney Swans,Essendon Bombers,46,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jye Caldwell,Essendon Bombers,Sydney Swans,2,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Jye Caldwell,Essendon Bombers,Sydney Swans,9.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Jye Caldwell,Essendon Bombers,Sydney Swans,29,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Jye Menzie,Essendon Bombers,Sydney Swans,1.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Jye Menzie,Essendon Bombers,Sydney Swans,4.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Jye Menzie,Essendon Bombers,Sydney Swans,13,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Jye Menzie,Essendon Bombers,Sydney Swans,56,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Kyle Langford,Essendon Bombers,Sydney Swans,1.12,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Kyle Langford,Essendon Bombers,Sydney Swans,1.83,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Kyle Langford,Essendon Bombers,Sydney Swans,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Kyle Langford,Essendon Bombers,Sydney Swans,10,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Kyle Langford,Essendon Bombers,Sydney Swans,26,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,5.5,Kyle Langford,Essendon Bombers,Sydney Swans,101,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Lewis Melican,Sydney Swans,Essendon Bombers,4.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Logan McDonald,Sydney Swans,Essendon Bombers,1.1,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Logan McDonald,Sydney Swans,Essendon Bombers,1.62,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Logan McDonald,Sydney Swans,Essendon Bombers,2.9,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Logan McDonald,Sydney Swans,Essendon Bombers,6,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Logan McDonald,Sydney Swans,Essendon Bombers,15,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,5.5,Logan McDonald,Sydney Swans,Essendon Bombers,46,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Matt Roberts,Sydney Swans,Essendon Bombers,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Nicholas Martin,NA,NA,2.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Nicholas Martin,NA,NA,11,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Nick Blakey,Sydney Swans,Essendon Bombers,3.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Nick Hind,Essendon Bombers,Sydney Swans,3.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Nikolas Cox,NA,NA,4,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Oliver Florent,Sydney Swans,Essendon Bombers,3.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Peter Wright,Essendon Bombers,Sydney Swans,1.15,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Peter Wright,Essendon Bombers,Sydney Swans,1.88,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Peter Wright,Essendon Bombers,Sydney Swans,3.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Peter Wright,Essendon Bombers,Sydney Swans,10.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Peter Wright,Essendon Bombers,Sydney Swans,34,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,5.5,Peter Wright,Essendon Bombers,Sydney Swans,101,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Robbie Fox,Sydney Swans,Essendon Bombers,5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Sam Draper,Essendon Bombers,Sydney Swans,2.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Sam Durham,Essendon Bombers,Sydney Swans,2.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Sam Wicks,Sydney Swans,Essendon Bombers,1.44,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Todd Goldstein,Essendon Bombers,Sydney Swans,3.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Tom McCartin,Sydney Swans,Essendon Bombers,4.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Tom Papley,Sydney Swans,Essendon Bombers,1.15,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Tom Papley,Sydney Swans,Essendon Bombers,1.89,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Tom Papley,Sydney Swans,Essendon Bombers,3.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Tom Papley,Sydney Swans,Essendon Bombers,9.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Tom Papley,Sydney Swans,Essendon Bombers,21,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,5.5,Tom Papley,Sydney Swans,Essendon Bombers,67,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Will Hayward,Sydney Swans,Essendon Bombers,1.44,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,1.5,Will Hayward,Sydney Swans,Essendon Bombers,2.5,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,2.5,Will Hayward,Sydney Swans,Essendon Bombers,6.1,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,3.5,Will Hayward,Sydney Swans,Essendon Bombers,19,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,4.5,Will Hayward,Sydney Swans,Essendon Bombers,67,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Will Setterfield,Essendon Bombers,Sydney Swans,2.25,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Xavier Duursma,Essendon Bombers,Sydney Swans,2.75,NA,Unibet,Player Goals
Sydney Swans v Essendon Bombers,Sydney Swans,Essendon Bombers,2024-03-23,0.5,Zach Merrett,Essendon Bombers,Sydney Swans,3.25,NA,Unibet,Player Goals
