match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,group_by_header,event_id,outcome_name,outcome_id,fixed_market_id
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Stewart,Geelong Cats,89.5,1.85,BetRight,St Kilda Saints,Fantasy Points - Tom Stewart,47667824,90+ Fantasy Points,2,267814567
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Stewart,Geelong Cats,99.5,2.4,BetRight,St Kilda Saints,Fantasy Points - Tom Stewart,47667824,100+ Fantasy Points,3,267814568
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Stewart,Geelong Cats,109.5,3.75,BetRight,St Kilda Saints,Fantasy Points - Tom Stewart,47667824,110+ Fantasy Points,4,267814569
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Stewart,Geelong Cats,119.5,6.5,BetRight,St Kilda Saints,Fantasy Points - Tom Stewart,47667824,120+ Fantasy Points,5,267814570
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jeremy Cameron,Geelong Cats,79.5,1.6,BetRight,St Kilda Saints,Fantasy Points - Jeremy Cameron,47667825,80+ Fantasy Points,1,267814571
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jeremy Cameron,Geelong Cats,89.5,2.15,BetRight,St Kilda Saints,Fantasy Points - Jeremy Cameron,47667825,90+ Fantasy Points,2,267814572
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jeremy Cameron,Geelong Cats,99.5,3.25,BetRight,St Kilda Saints,Fantasy Points - Jeremy Cameron,47667825,100+ Fantasy Points,3,267814573
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jeremy Cameron,Geelong Cats,109.5,5,BetRight,St Kilda Saints,Fantasy Points - Jeremy Cameron,47667825,110+ Fantasy Points,4,267814574
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jeremy Cameron,Geelong Cats,119.5,11,BetRight,St Kilda Saints,Fantasy Points - Jeremy Cameron,47667825,120+ Fantasy Points,5,267814575
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Shaun Mannagh,Geelong Cats,79.5,1.6,BetRight,St Kilda Saints,Fantasy Points - Shaun Mannagh,47667826,80+ Fantasy Points,1,267814576
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Shaun Mannagh,Geelong Cats,89.5,2.15,BetRight,St Kilda Saints,Fantasy Points - Shaun Mannagh,47667826,90+ Fantasy Points,2,267814577
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Shaun Mannagh,Geelong Cats,99.5,3.25,BetRight,St Kilda Saints,Fantasy Points - Shaun Mannagh,47667826,100+ Fantasy Points,3,267814578
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Shaun Mannagh,Geelong Cats,109.5,5,BetRight,St Kilda Saints,Fantasy Points - Shaun Mannagh,47667826,110+ Fantasy Points,4,267814579
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Shaun Mannagh,Geelong Cats,119.5,11,BetRight,St Kilda Saints,Fantasy Points - Shaun Mannagh,47667826,120+ Fantasy Points,5,267814580
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Bowes,Geelong Cats,79.5,1.85,BetRight,St Kilda Saints,Fantasy Points - Jack Bowes,47667827,80+ Fantasy Points,1,267814581
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Bowes,Geelong Cats,89.5,2.85,BetRight,St Kilda Saints,Fantasy Points - Jack Bowes,47667827,90+ Fantasy Points,2,267814582
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Bowes,Geelong Cats,99.5,4.5,BetRight,St Kilda Saints,Fantasy Points - Jack Bowes,47667827,100+ Fantasy Points,3,267814583
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Bowes,Geelong Cats,109.5,8,BetRight,St Kilda Saints,Fantasy Points - Jack Bowes,47667827,110+ Fantasy Points,4,267814584
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Bowes,Geelong Cats,119.5,15,BetRight,St Kilda Saints,Fantasy Points - Jack Bowes,47667827,120+ Fantasy Points,5,267814585
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Gryan Miers,Geelong Cats,79.5,1.2,BetRight,St Kilda Saints,Fantasy Points - Gryan Miers,47667828,80+ Fantasy Points,1,267814586
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Gryan Miers,Geelong Cats,89.5,1.4,BetRight,St Kilda Saints,Fantasy Points - Gryan Miers,47667828,90+ Fantasy Points,2,267814587
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Gryan Miers,Geelong Cats,99.5,1.8,BetRight,St Kilda Saints,Fantasy Points - Gryan Miers,47667828,100+ Fantasy Points,3,267814588
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Gryan Miers,Geelong Cats,109.5,2.35,BetRight,St Kilda Saints,Fantasy Points - Gryan Miers,47667828,110+ Fantasy Points,4,267814589
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Gryan Miers,Geelong Cats,119.5,4,BetRight,St Kilda Saints,Fantasy Points - Gryan Miers,47667828,120+ Fantasy Points,5,267814590
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Atkins,Geelong Cats,79.5,1.6,BetRight,St Kilda Saints,Fantasy Points - Tom Atkins,47667829,80+ Fantasy Points,1,267814591
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Atkins,Geelong Cats,89.5,2.15,BetRight,St Kilda Saints,Fantasy Points - Tom Atkins,47667829,90+ Fantasy Points,2,267814592
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Atkins,Geelong Cats,99.5,3.25,BetRight,St Kilda Saints,Fantasy Points - Tom Atkins,47667829,100+ Fantasy Points,3,267814593
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Atkins,Geelong Cats,109.5,5,BetRight,St Kilda Saints,Fantasy Points - Tom Atkins,47667829,110+ Fantasy Points,4,267814594
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Atkins,Geelong Cats,119.5,11,BetRight,St Kilda Saints,Fantasy Points - Tom Atkins,47667829,120+ Fantasy Points,5,267814595
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Rowan Marshall,St Kilda Saints,79.5,1.03,BetRight,Geelong Cats,Fantasy Points - Rowan Marshall,47667830,80+ Fantasy Points,1,267814596
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Rowan Marshall,St Kilda Saints,89.5,1.1,BetRight,Geelong Cats,Fantasy Points - Rowan Marshall,47667830,90+ Fantasy Points,2,267814597
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Rowan Marshall,St Kilda Saints,99.5,1.3,BetRight,Geelong Cats,Fantasy Points - Rowan Marshall,47667830,100+ Fantasy Points,3,267814598
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Rowan Marshall,St Kilda Saints,109.5,1.6,BetRight,Geelong Cats,Fantasy Points - Rowan Marshall,47667830,110+ Fantasy Points,4,267814599
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Rowan Marshall,St Kilda Saints,119.5,2.05,BetRight,Geelong Cats,Fantasy Points - Rowan Marshall,47667830,120+ Fantasy Points,5,267814600
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Steele,St Kilda Saints,79.5,1.1,BetRight,Geelong Cats,Fantasy Points - Jack Steele,47667831,80+ Fantasy Points,1,267814601
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Steele,St Kilda Saints,89.5,1.25,BetRight,Geelong Cats,Fantasy Points - Jack Steele,47667831,90+ Fantasy Points,2,267814602
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Steele,St Kilda Saints,99.5,1.6,BetRight,Geelong Cats,Fantasy Points - Jack Steele,47667831,100+ Fantasy Points,3,267814603
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Steele,St Kilda Saints,109.5,2,BetRight,Geelong Cats,Fantasy Points - Jack Steele,47667831,110+ Fantasy Points,4,267814604
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Steele,St Kilda Saints,119.5,3.25,BetRight,Geelong Cats,Fantasy Points - Jack Steele,47667831,120+ Fantasy Points,5,267814605
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Sinclair,St Kilda Saints,79.5,1.2,BetRight,Geelong Cats,Fantasy Points - Jack Sinclair,47667832,80+ Fantasy Points,1,267814606
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Sinclair,St Kilda Saints,89.5,1.4,BetRight,Geelong Cats,Fantasy Points - Jack Sinclair,47667832,90+ Fantasy Points,2,267814607
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Sinclair,St Kilda Saints,99.5,1.8,BetRight,Geelong Cats,Fantasy Points - Jack Sinclair,47667832,100+ Fantasy Points,3,267814608
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Sinclair,St Kilda Saints,109.5,2.35,BetRight,Geelong Cats,Fantasy Points - Jack Sinclair,47667832,110+ Fantasy Points,4,267814609
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Sinclair,St Kilda Saints,119.5,4,BetRight,Geelong Cats,Fantasy Points - Jack Sinclair,47667832,120+ Fantasy Points,5,267814610
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Macrae,St Kilda Saints,79.5,1.2,BetRight,Geelong Cats,Fantasy Points - Jack Macrae,47667833,80+ Fantasy Points,1,267814611
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Macrae,St Kilda Saints,89.5,1.4,BetRight,Geelong Cats,Fantasy Points - Jack Macrae,47667833,90+ Fantasy Points,2,267814612
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Macrae,St Kilda Saints,99.5,1.8,BetRight,Geelong Cats,Fantasy Points - Jack Macrae,47667833,100+ Fantasy Points,3,267814613
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Macrae,St Kilda Saints,109.5,2.35,BetRight,Geelong Cats,Fantasy Points - Jack Macrae,47667833,110+ Fantasy Points,4,267814614
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Jack Macrae,St Kilda Saints,119.5,4,BetRight,Geelong Cats,Fantasy Points - Jack Macrae,47667833,120+ Fantasy Points,5,267814615
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Nasiah Wanganeen-Milera,St Kilda Saints,79.5,1.03,BetRight,Geelong Cats,Fantasy Points - Nasiah Wanganeen-Milera,47667834,80+ Fantasy Points,1,267814616
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Nasiah Wanganeen-Milera,St Kilda Saints,89.5,1.1,BetRight,Geelong Cats,Fantasy Points - Nasiah Wanganeen-Milera,47667834,90+ Fantasy Points,2,267814617
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Nasiah Wanganeen-Milera,St Kilda Saints,99.5,1.3,BetRight,Geelong Cats,Fantasy Points - Nasiah Wanganeen-Milera,47667834,100+ Fantasy Points,3,267814618
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Nasiah Wanganeen-Milera,St Kilda Saints,109.5,1.6,BetRight,Geelong Cats,Fantasy Points - Nasiah Wanganeen-Milera,47667834,110+ Fantasy Points,4,267814619
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Nasiah Wanganeen-Milera,St Kilda Saints,119.5,2.05,BetRight,Geelong Cats,Fantasy Points - Nasiah Wanganeen-Milera,47667834,120+ Fantasy Points,5,267814620
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Callum Wilkie,St Kilda Saints,79.5,1.6,BetRight,Geelong Cats,Fantasy Points - Callum Wilkie,47667835,80+ Fantasy Points,1,267814621
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Callum Wilkie,St Kilda Saints,89.5,2.15,BetRight,Geelong Cats,Fantasy Points - Callum Wilkie,47667835,90+ Fantasy Points,2,267814622
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Callum Wilkie,St Kilda Saints,99.5,3.25,BetRight,Geelong Cats,Fantasy Points - Callum Wilkie,47667835,100+ Fantasy Points,3,267814623
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Callum Wilkie,St Kilda Saints,109.5,5,BetRight,Geelong Cats,Fantasy Points - Callum Wilkie,47667835,110+ Fantasy Points,4,267814624
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Callum Wilkie,St Kilda Saints,119.5,11,BetRight,Geelong Cats,Fantasy Points - Callum Wilkie,47667835,120+ Fantasy Points,5,267814625
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Mason Wood,St Kilda Saints,79.5,1.6,BetRight,Geelong Cats,Fantasy Points - Mason Wood,47667836,80+ Fantasy Points,1,267814626
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Mason Wood,St Kilda Saints,89.5,2.15,BetRight,Geelong Cats,Fantasy Points - Mason Wood,47667836,90+ Fantasy Points,2,267814627
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Mason Wood,St Kilda Saints,99.5,3.25,BetRight,Geelong Cats,Fantasy Points - Mason Wood,47667836,100+ Fantasy Points,3,267814628
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Mason Wood,St Kilda Saints,109.5,5,BetRight,Geelong Cats,Fantasy Points - Mason Wood,47667836,110+ Fantasy Points,4,267814629
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Mason Wood,St Kilda Saints,119.5,11,BetRight,Geelong Cats,Fantasy Points - Mason Wood,47667836,120+ Fantasy Points,5,267814630
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bradley Hill,St Kilda Saints,79.5,1.6,BetRight,Geelong Cats,Fantasy Points - Bradley Hill,47667837,80+ Fantasy Points,1,267814631
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bradley Hill,St Kilda Saints,89.5,2.15,BetRight,Geelong Cats,Fantasy Points - Bradley Hill,47667837,90+ Fantasy Points,2,267814632
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bradley Hill,St Kilda Saints,99.5,3.25,BetRight,Geelong Cats,Fantasy Points - Bradley Hill,47667837,100+ Fantasy Points,3,267814633
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bradley Hill,St Kilda Saints,109.5,5,BetRight,Geelong Cats,Fantasy Points - Bradley Hill,47667837,110+ Fantasy Points,4,267814634
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bradley Hill,St Kilda Saints,119.5,11,BetRight,Geelong Cats,Fantasy Points - Bradley Hill,47667837,120+ Fantasy Points,5,267814635
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Nick Daicos,Collingwood Magpies,79.5,1.1,BetRight,Fremantle Dockers,Fantasy Points - Nick Daicos,47667864,80+ Fantasy Points,1,267814762
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Nick Daicos,Collingwood Magpies,89.5,1.25,BetRight,Fremantle Dockers,Fantasy Points - Nick Daicos,47667864,90+ Fantasy Points,2,267814763
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Nick Daicos,Collingwood Magpies,99.5,1.6,BetRight,Fremantle Dockers,Fantasy Points - Nick Daicos,47667864,100+ Fantasy Points,3,267814764
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Nick Daicos,Collingwood Magpies,109.5,2,BetRight,Fremantle Dockers,Fantasy Points - Nick Daicos,47667864,110+ Fantasy Points,4,267814765
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Nick Daicos,Collingwood Magpies,119.5,3.25,BetRight,Fremantle Dockers,Fantasy Points - Nick Daicos,47667864,120+ Fantasy Points,5,267814766
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Ned Long,Collingwood Magpies,79.5,1.3,BetRight,Fremantle Dockers,Fantasy Points - Ned Long,47667865,80+ Fantasy Points,1,267814767
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Ned Long,Collingwood Magpies,89.5,1.6,BetRight,Fremantle Dockers,Fantasy Points - Ned Long,47667865,90+ Fantasy Points,2,267814768
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Ned Long,Collingwood Magpies,99.5,2.1,BetRight,Fremantle Dockers,Fantasy Points - Ned Long,47667865,100+ Fantasy Points,3,267814769
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Ned Long,Collingwood Magpies,109.5,3,BetRight,Fremantle Dockers,Fantasy Points - Ned Long,47667865,110+ Fantasy Points,4,267814770
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Ned Long,Collingwood Magpies,119.5,5.5,BetRight,Fremantle Dockers,Fantasy Points - Ned Long,47667865,120+ Fantasy Points,5,267814771
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Darcy Cameron,Collingwood Magpies,79.5,1.1,BetRight,Fremantle Dockers,Fantasy Points - Darcy Cameron,47667866,80+ Fantasy Points,1,267814772
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Darcy Cameron,Collingwood Magpies,89.5,1.25,BetRight,Fremantle Dockers,Fantasy Points - Darcy Cameron,47667866,90+ Fantasy Points,2,267814773
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Darcy Cameron,Collingwood Magpies,99.5,1.6,BetRight,Fremantle Dockers,Fantasy Points - Darcy Cameron,47667866,100+ Fantasy Points,3,267814774
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Darcy Cameron,Collingwood Magpies,109.5,2,BetRight,Fremantle Dockers,Fantasy Points - Darcy Cameron,47667866,110+ Fantasy Points,4,267814775
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Darcy Cameron,Collingwood Magpies,119.5,3.25,BetRight,Fremantle Dockers,Fantasy Points - Darcy Cameron,47667866,120+ Fantasy Points,5,267814776
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Josh Daicos,Collingwood Magpies,79.5,1.2,BetRight,Fremantle Dockers,Fantasy Points - Josh Daicos,47667867,80+ Fantasy Points,1,267814777
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Josh Daicos,Collingwood Magpies,89.5,1.4,BetRight,Fremantle Dockers,Fantasy Points - Josh Daicos,47667867,90+ Fantasy Points,2,267814778
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Josh Daicos,Collingwood Magpies,99.5,1.8,BetRight,Fremantle Dockers,Fantasy Points - Josh Daicos,47667867,100+ Fantasy Points,3,267814779
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Josh Daicos,Collingwood Magpies,109.5,2.35,BetRight,Fremantle Dockers,Fantasy Points - Josh Daicos,47667867,110+ Fantasy Points,4,267814780
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Josh Daicos,Collingwood Magpies,119.5,4,BetRight,Fremantle Dockers,Fantasy Points - Josh Daicos,47667867,120+ Fantasy Points,5,267814781
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jack Crisp,Collingwood Magpies,79.5,1.6,BetRight,Fremantle Dockers,Fantasy Points - Jack Crisp,47667870,80+ Fantasy Points,1,267814792
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jack Crisp,Collingwood Magpies,89.5,2.15,BetRight,Fremantle Dockers,Fantasy Points - Jack Crisp,47667870,90+ Fantasy Points,2,267814793
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jack Crisp,Collingwood Magpies,99.5,3.25,BetRight,Fremantle Dockers,Fantasy Points - Jack Crisp,47667870,100+ Fantasy Points,3,267814794
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jack Crisp,Collingwood Magpies,109.5,5,BetRight,Fremantle Dockers,Fantasy Points - Jack Crisp,47667870,110+ Fantasy Points,4,267814795
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jack Crisp,Collingwood Magpies,119.5,11,BetRight,Fremantle Dockers,Fantasy Points - Jack Crisp,47667870,120+ Fantasy Points,5,267814796
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Scott Pendlebury,Collingwood Magpies,79.5,1.3,BetRight,Fremantle Dockers,Fantasy Points - Scott Pendlebury,47667871,80+ Fantasy Points,1,267814797
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Scott Pendlebury,Collingwood Magpies,89.5,1.6,BetRight,Fremantle Dockers,Fantasy Points - Scott Pendlebury,47667871,90+ Fantasy Points,2,267814798
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Scott Pendlebury,Collingwood Magpies,99.5,2.1,BetRight,Fremantle Dockers,Fantasy Points - Scott Pendlebury,47667871,100+ Fantasy Points,3,267814799
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Scott Pendlebury,Collingwood Magpies,109.5,3,BetRight,Fremantle Dockers,Fantasy Points - Scott Pendlebury,47667871,110+ Fantasy Points,4,267814800
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Scott Pendlebury,Collingwood Magpies,119.5,5.5,BetRight,Fremantle Dockers,Fantasy Points - Scott Pendlebury,47667871,120+ Fantasy Points,5,267814801
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Andrew Brayshaw,Fremantle Dockers,79.5,1.03,BetRight,Collingwood Magpies,Fantasy Points - Andrew Brayshaw,47667872,80+ Fantasy Points,1,267814802
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Andrew Brayshaw,Fremantle Dockers,89.5,1.1,BetRight,Collingwood Magpies,Fantasy Points - Andrew Brayshaw,47667872,90+ Fantasy Points,2,267814803
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Andrew Brayshaw,Fremantle Dockers,99.5,1.3,BetRight,Collingwood Magpies,Fantasy Points - Andrew Brayshaw,47667872,100+ Fantasy Points,3,267814804
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Andrew Brayshaw,Fremantle Dockers,109.5,1.6,BetRight,Collingwood Magpies,Fantasy Points - Andrew Brayshaw,47667872,110+ Fantasy Points,4,267814805
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Andrew Brayshaw,Fremantle Dockers,119.5,2.05,BetRight,Collingwood Magpies,Fantasy Points - Andrew Brayshaw,47667872,120+ Fantasy Points,5,267814806
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Caleb Serong,Fremantle Dockers,79.5,1.1,BetRight,Collingwood Magpies,Fantasy Points - Caleb Serong,47667873,80+ Fantasy Points,1,267814807
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Caleb Serong,Fremantle Dockers,89.5,1.25,BetRight,Collingwood Magpies,Fantasy Points - Caleb Serong,47667873,90+ Fantasy Points,2,267814808
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Caleb Serong,Fremantle Dockers,99.5,1.6,BetRight,Collingwood Magpies,Fantasy Points - Caleb Serong,47667873,100+ Fantasy Points,3,267814809
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Caleb Serong,Fremantle Dockers,109.5,2,BetRight,Collingwood Magpies,Fantasy Points - Caleb Serong,47667873,110+ Fantasy Points,4,267814810
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Caleb Serong,Fremantle Dockers,119.5,3.25,BetRight,Collingwood Magpies,Fantasy Points - Caleb Serong,47667873,120+ Fantasy Points,5,267814811
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Luke Ryan,Fremantle Dockers,79.5,1.3,BetRight,Collingwood Magpies,Fantasy Points - Luke Ryan,47667874,80+ Fantasy Points,1,267814812
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Luke Ryan,Fremantle Dockers,89.5,1.6,BetRight,Collingwood Magpies,Fantasy Points - Luke Ryan,47667874,90+ Fantasy Points,2,267814813
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Luke Ryan,Fremantle Dockers,99.5,2.1,BetRight,Collingwood Magpies,Fantasy Points - Luke Ryan,47667874,100+ Fantasy Points,3,267814814
