match,home_team,away_team,date,line,player_name,player_team,opposition_team,over_price,under_price,agency,market_name
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Noah Balta,Richmond Tigers,Hawthorn Hawks,2.4,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,24.5,Noah Balta,Richmond Tigers,Hawthorn Hawks,6.5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,29.5,Noah Balta,Richmond Tigers,Hawthorn Hawks,19,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,34.5,Noah Balta,Richmond Tigers,Hawthorn Hawks,56,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,14.5,Shai Bolton,Richmond Tigers,Hawthorn Hawks,1.13,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Shai Bolton,Richmond Tigers,Hawthorn Hawks,1.85,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,24.5,Shai Bolton,Richmond Tigers,Hawthorn Hawks,4.5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,29.5,Shai Bolton,Richmond Tigers,Hawthorn Hawks,14,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,14.5,Thomson Dow,Richmond Tigers,Hawthorn Hawks,1.23,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Thomson Dow,Richmond Tigers,Hawthorn Hawks,2.23,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,24.5,Thomson Dow,Richmond Tigers,Hawthorn Hawks,6.5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Tim Taranto,Richmond Tigers,Hawthorn Hawks,1.07,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,24.5,Tim Taranto,Richmond Tigers,Hawthorn Hawks,1.38,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,29.5,Tim Taranto,Richmond Tigers,Hawthorn Hawks,2.5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,34.5,Tim Taranto,Richmond Tigers,Hawthorn Hawks,6.4,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,39.5,Tim Taranto,Richmond Tigers,Hawthorn Hawks,17,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,14.5,Toby Nankervis,Richmond Tigers,Hawthorn Hawks,1.56,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Toby Nankervis,Richmond Tigers,Hawthorn Hawks,3.5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,14.5,Tom Brown,Richmond Tigers,Hawthorn Hawks,1.8,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Tom Brown,Richmond Tigers,Hawthorn Hawks,5,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,14.5,Tyler Sonsie,Richmond Tigers,Hawthorn Hawks,1.83,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Tyler Sonsie,Richmond Tigers,Hawthorn Hawks,5.4,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,19.5,Will Day,Hawthorn Hawks,Richmond Tigers,1.11,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,24.5,Will Day,Hawthorn Hawks,Richmond Tigers,1.6,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,29.5,Will Day,Hawthorn Hawks,Richmond Tigers,3.1,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,34.5,Will Day,Hawthorn Hawks,Richmond Tigers,8,NA,Unibet,Player Disposals
Richmond Tigers v Hawthorn Hawks,Richmond Tigers,Hawthorn Hawks,2024-06-15,39.5,Will Day,Hawthorn Hawks,Richmond Tigers,26,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Adam Treloar,Western Bulldogs,Fremantle Dockers,1.11,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Adam Treloar,Western Bulldogs,Fremantle Dockers,1.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Adam Treloar,Western Bulldogs,Fremantle Dockers,2.7,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Adam Treloar,Western Bulldogs,Fremantle Dockers,6,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Alex Pearce,Fremantle Dockers,Western Bulldogs,2.05,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Alex Pearce,Fremantle Dockers,Western Bulldogs,5.75,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Andrew Brayshaw,Fremantle Dockers,Western Bulldogs,1.36,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Andrew Brayshaw,Fremantle Dockers,Western Bulldogs,2.45,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Andrew Brayshaw,Fremantle Dockers,Western Bulldogs,6,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Andrew Brayshaw,Fremantle Dockers,Western Bulldogs,16,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Anthony Scott,Western Bulldogs,Fremantle Dockers,8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Bailey Banfield,Fremantle Dockers,Western Bulldogs,1.82,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Bailey Banfield,Fremantle Dockers,Western Bulldogs,5.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Bailey Dale,Western Bulldogs,Fremantle Dockers,1.09,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Bailey Dale,Western Bulldogs,Fremantle Dockers,1.48,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Bailey Dale,Western Bulldogs,Fremantle Dockers,2.75,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Bailey Dale,Western Bulldogs,Fremantle Dockers,6.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Bailey Dale,Western Bulldogs,Fremantle Dockers,18,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Bailey Williams,Western Bulldogs,Fremantle Dockers,1.06,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Bailey Williams,Western Bulldogs,Fremantle Dockers,1.53,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Bailey Williams,Western Bulldogs,Fremantle Dockers,3.2,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Bailey Williams,Western Bulldogs,Fremantle Dockers,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Bailey Williams,Western Bulldogs,Fremantle Dockers,34,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Brandon Walker,Fremantle Dockers,Western Bulldogs,1.6,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Brandon Walker,Fremantle Dockers,Western Bulldogs,3.85,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Caleb Daniel,Western Bulldogs,Fremantle Dockers,1.22,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Caleb Daniel,Western Bulldogs,Fremantle Dockers,2.2,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Caleb Daniel,Western Bulldogs,Fremantle Dockers,6.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Caleb Serong,Fremantle Dockers,Western Bulldogs,1.17,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Caleb Serong,Fremantle Dockers,Western Bulldogs,1.68,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Caleb Serong,Fremantle Dockers,Western Bulldogs,3.4,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Caleb Serong,Fremantle Dockers,Western Bulldogs,8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Ed Richards,Western Bulldogs,Fremantle Dockers,1.24,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Ed Richards,Western Bulldogs,Fremantle Dockers,1.94,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Ed Richards,Western Bulldogs,Fremantle Dockers,4.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Ed Richards,Western Bulldogs,Fremantle Dockers,11.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Harvey Gallagher,Western Bulldogs,Fremantle Dockers,1.36,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Harvey Gallagher,Western Bulldogs,Fremantle Dockers,2.4,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Harvey Gallagher,Western Bulldogs,Fremantle Dockers,6.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Harvey Gallagher,Western Bulldogs,Fremantle Dockers,18,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Hayden Young,Fremantle Dockers,Western Bulldogs,1.11,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Hayden Young,Fremantle Dockers,Western Bulldogs,1.67,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Hayden Young,Fremantle Dockers,Western Bulldogs,3.55,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Hayden Young,Fremantle Dockers,Western Bulldogs,8.75,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Hayden Young,Fremantle Dockers,Western Bulldogs,23,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Heath Chapman,Fremantle Dockers,Western Bulldogs,1.19,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Heath Chapman,Fremantle Dockers,Western Bulldogs,2.15,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Heath Chapman,Fremantle Dockers,Western Bulldogs,5.8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Heath Chapman,Fremantle Dockers,Western Bulldogs,18,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Jack Macrae,Western Bulldogs,Fremantle Dockers,1.08,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Jack Macrae,Western Bulldogs,Fremantle Dockers,1.51,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Jack Macrae,Western Bulldogs,Fremantle Dockers,3.15,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Jack Macrae,Western Bulldogs,Fremantle Dockers,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Jack Macrae,Western Bulldogs,Fremantle Dockers,31,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Jaeger O'Meara,Fremantle Dockers,Western Bulldogs,1.2,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Jaeger O'Meara,Fremantle Dockers,Western Bulldogs,2.1,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Jaeger O'Meara,Fremantle Dockers,Western Bulldogs,5.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Jaeger O'Meara,Fremantle Dockers,Western Bulldogs,17,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,James Aish,Fremantle Dockers,Western Bulldogs,1.13,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,James Aish,Fremantle Dockers,Western Bulldogs,1.8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,James Aish,Fremantle Dockers,Western Bulldogs,4.2,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,James Aish,Fremantle Dockers,Western Bulldogs,13,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,James Aish,Fremantle Dockers,Western Bulldogs,67,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Jeremy Sharp,Fremantle Dockers,Western Bulldogs,1.06,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Jeremy Sharp,Fremantle Dockers,Western Bulldogs,1.47,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Jeremy Sharp,Fremantle Dockers,Western Bulldogs,2.88,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Jeremy Sharp,Fremantle Dockers,Western Bulldogs,8.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Jeremy Sharp,Fremantle Dockers,Western Bulldogs,26,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Joel Freijah,Western Bulldogs,Fremantle Dockers,1.89,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Joel Freijah,Western Bulldogs,Fremantle Dockers,4.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Jordan Clark,Fremantle Dockers,Western Bulldogs,1.35,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Jordan Clark,Fremantle Dockers,Western Bulldogs,2.28,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Jordan Clark,Fremantle Dockers,Western Bulldogs,5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Jordan Clark,Fremantle Dockers,Western Bulldogs,15,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Josh Treacy,Fremantle Dockers,Western Bulldogs,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Lachlan Bramble,Western Bulldogs,Fremantle Dockers,1.13,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Lachlan Bramble,Western Bulldogs,Fremantle Dockers,1.8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Lachlan Bramble,Western Bulldogs,Fremantle Dockers,5.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Liam Jones,Western Bulldogs,Fremantle Dockers,1.83,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Liam Jones,Western Bulldogs,Fremantle Dockers,5.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Luke Jackson,Fremantle Dockers,Western Bulldogs,1.41,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Luke Jackson,Fremantle Dockers,Western Bulldogs,2.88,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Luke Jackson,Fremantle Dockers,Western Bulldogs,8.75,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Luke Jackson,Fremantle Dockers,Western Bulldogs,19,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Luke Ryan,Fremantle Dockers,Western Bulldogs,1.08,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Luke Ryan,Fremantle Dockers,Western Bulldogs,1.43,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Luke Ryan,Fremantle Dockers,Western Bulldogs,2.62,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Luke Ryan,Fremantle Dockers,Western Bulldogs,6,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Luke Ryan,Fremantle Dockers,Western Bulldogs,19,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Marcus Bontempelli,Western Bulldogs,Fremantle Dockers,1.1,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Marcus Bontempelli,Western Bulldogs,Fremantle Dockers,1.56,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Marcus Bontempelli,Western Bulldogs,Fremantle Dockers,3,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Marcus Bontempelli,Western Bulldogs,Fremantle Dockers,7.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Marcus Bontempelli,Western Bulldogs,Fremantle Dockers,23,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Michael Frederick,Fremantle Dockers,Western Bulldogs,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Michael Walters,Fremantle Dockers,Western Bulldogs,2.8,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Michael Walters,Fremantle Dockers,Western Bulldogs,8.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,1.11,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,1.65,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,3.4,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,29.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,34.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,21,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,39.5,Nat Fyfe,Fremantle Dockers,Western Bulldogs,81,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Rhylee West,Western Bulldogs,Fremantle Dockers,2.65,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Rhylee West,Western Bulldogs,Fremantle Dockers,9,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Ryley Sanders,Western Bulldogs,Fremantle Dockers,1.33,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Ryley Sanders,Western Bulldogs,Fremantle Dockers,2.7,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Ryley Sanders,Western Bulldogs,Fremantle Dockers,8.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Sam Switkowski,Fremantle Dockers,Western Bulldogs,1.61,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Sam Switkowski,Fremantle Dockers,Western Bulldogs,3.2,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Sam Switkowski,Fremantle Dockers,Western Bulldogs,9.5,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Sean Darcy,Fremantle Dockers,Western Bulldogs,2.18,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Sean Darcy,Fremantle Dockers,Western Bulldogs,7.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Taylor Duryea,Western Bulldogs,Fremantle Dockers,1.88,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Taylor Duryea,Western Bulldogs,Fremantle Dockers,5.6,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,14.5,Timothy English,NA,NA,1.4,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Timothy English,NA,NA,3.25,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,24.5,Timothy English,NA,NA,10,NA,Unibet,Player Disposals
Western Bulldogs v Fremantle Dockers,Western Bulldogs,Fremantle Dockers,2024-06-15,19.5,Tom Liberatore,Western Bulldogs,Fremantle Dockers,1.13,NA,Unibet,Player Disposals
