match,home_team,away_team,player_name,player_team,line,over_price,opposition_team,market_name,agency
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Justin McInerney,Sydney Swans,1.5,5.8,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Darcy Tucker,North Melbourne Kangaroos,1.5,6.5,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,James Jordon,Sydney Swans,1.5,7.25,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Curtis Taylor,North Melbourne Kangaroos,1.5,7.5,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Jy Simpkin,North Melbourne Kangaroos,1.5,7.5,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Luke Davies-Uniacke,North Melbourne Kangaroos,1.5,7.5,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,2.5,2.4,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,2.5,2.59,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,2.5,2.8,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,2.5,3,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,2.5,3.2,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,2.5,3.4,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,2.5,5,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,2.5,6,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,2.5,7,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Sam Wicks,Sydney Swans,2.5,11,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Eddie Ford,North Melbourne Kangaroos,2.5,15,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Errol Gulden,Sydney Swans,2.5,15,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Brynn Teakle,NA,2.5,17,NA,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Harry Sheezel,North Melbourne Kangaroos,2.5,19,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Robbie Fox,Sydney Swans,2.5,21,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Justin McInerney,Sydney Swans,2.5,23,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Darcy Tucker,North Melbourne Kangaroos,2.5,26,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,James Jordon,Sydney Swans,2.5,26,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,3.5,4.5,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,3.5,5.1,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,3.5,5.7,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,3.5,6.25,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,3.5,7,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,3.5,7.75,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,3.5,15,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,3.5,18,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,3.5,21,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Sam Wicks,Sydney Swans,3.5,38,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Eddie Ford,North Melbourne Kangaroos,3.5,54,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Errol Gulden,Sydney Swans,3.5,54,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Brynn Teakle,NA,3.5,56,NA,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Harry Sheezel,North Melbourne Kangaroos,3.5,75,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Darcy Tucker,North Melbourne Kangaroos,3.5,81,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,James Jordon,Sydney Swans,3.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Justin McInerney,Sydney Swans,3.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Robbie Fox,Sydney Swans,3.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,4.5,10,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,4.5,12,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,4.5,15,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,4.5,17,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,4.5,18,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,4.5,20,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,4.5,41,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,4.5,56,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,4.5,61,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Brynn Teakle,NA,4.5,81,NA,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Darcy Tucker,North Melbourne Kangaroos,4.5,81,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Eddie Ford,North Melbourne Kangaroos,4.5,81,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Errol Gulden,Sydney Swans,4.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Harry Sheezel,North Melbourne Kangaroos,4.5,81,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Sam Wicks,Sydney Swans,4.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,5.5,26,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,5.5,31,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,5.5,41,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,5.5,46,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,5.5,46,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,5.5,54,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,5.5,81,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,5.5,81,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,5.5,81,Sydney Swans,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,0.5,1.03,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,0.5,1.08,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,0.5,1.16,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,0.5,1.17,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,0.5,1.19,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,0.5,1.24,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,0.5,1.28,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,0.5,1.31,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,0.5,1.39,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,0.5,1.45,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Alex Cincotta,Carlton,0.5,1.59,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Cottrell,Carlton,0.5,1.61,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Elijah Hollands,Carlton,0.5,1.63,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rory Lobb,Western Bulldogs,0.5,1.64,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Patrick Cripps,Carlton,0.5,1.72,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachlan McNeil,Western Bulldogs,0.5,1.96,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Adam Treloar,Western Bulldogs,0.5,2.01,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tim English,Western Bulldogs,0.5,2.09,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachie Fogarty,Carlton,0.5,2.35,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Walsh,Carlton,0.5,2.42,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Laitham Vandermeer,Western Bulldogs,0.5,2.43,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Bailey Williams,Western Bulldogs,0.5,2.54,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Blake Acres,Carlton,0.5,2.63,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Ed Richards,Western Bulldogs,0.5,2.74,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Adam Cerra,Carlton,0.5,2.75,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom Liberatore,Western Bulldogs,0.5,3.35,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marc Pittonet,Carlton,0.5,3.75,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jack Macrae,Western Bulldogs,0.5,3.85,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Bailey Dale,Western Bulldogs,0.5,4,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Caleb Poulter,Western Bulldogs,0.5,4,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,1.5,1.23,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,1.5,1.44,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,1.5,1.8,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,1.5,1.83,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,1.5,1.92,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,1.5,2.1,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,1.5,2.34,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,1.5,2.49,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,1.5,2.84,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,1.5,3.1,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Alex Cincotta,Carlton,1.5,3.85,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Cottrell,Carlton,1.5,3.85,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Elijah Hollands,Carlton,1.5,3.95,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rory Lobb,Western Bulldogs,1.5,4,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Patrick Cripps,Carlton,1.5,4.4,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachlan McNeil,Western Bulldogs,1.5,6.25,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Adam Treloar,Western Bulldogs,1.5,6.75,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Bailey Williams,Western Bulldogs,1.5,7.5,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Blake Acres,Carlton,1.5,7.5,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachie Fogarty,Carlton,1.5,7.5,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Laitham Vandermeer,Western Bulldogs,1.5,7.5,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Walsh,Carlton,1.5,7.5,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tim English,Western Bulldogs,1.5,7.5,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,2.5,1.75,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,2.5,2.34,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,2.5,3.45,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,2.5,3.5,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,2.5,3.75,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,2.5,4.4,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,2.5,5.3,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,2.5,6,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,2.5,7.25,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,2.5,8.5,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Alex Cincotta,Carlton,2.5,12,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Elijah Hollands,Carlton,2.5,13,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Cottrell,Carlton,2.5,13,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rory Lobb,Western Bulldogs,2.5,13,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Patrick Cripps,Carlton,2.5,16,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Adam Treloar,Western Bulldogs,2.5,26,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachie Fogarty,Carlton,2.5,26,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachlan McNeil,Western Bulldogs,2.5,26,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tim English,Western Bulldogs,2.5,26,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,3.5,2.86,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,3.5,4.4,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,3.5,7.75,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,3.5,8.25,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,3.5,9.25,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,3.5,12,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,3.5,15,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,3.5,18,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,3.5,23,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,3.5,26,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Alex Cincotta,Carlton,3.5,41,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rory Lobb,Western Bulldogs,3.5,41,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Elijah Hollands,Carlton,3.5,44,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Cottrell,Carlton,3.5,44,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Patrick Cripps,Carlton,3.5,54,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Adam Treloar,Western Bulldogs,3.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachie Fogarty,Carlton,3.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Lachlan McNeil,Western Bulldogs,3.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Laitham Vandermeer,Western Bulldogs,3.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Walsh,Carlton,3.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tim English,Western Bulldogs,3.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,4.5,5.3,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,4.5,9.75,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,4.5,22,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,4.5,23,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,4.5,26,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,4.5,38,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,4.5,44,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,4.5,54,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,4.5,67,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Alex Cincotta,Carlton,4.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Elijah Hollands,Carlton,4.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Cottrell,Carlton,4.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Patrick Cripps,Carlton,4.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rory Lobb,Western Bulldogs,4.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,4.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Charlie Curnow,Carlton,5.5,12,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Harry McKay,Carlton,5.5,23,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Cody Weightman,Western Bulldogs,5.5,58,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Jamarra Ugle-Hagan,Western Bulldogs,5.5,58,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Sam Darcy,Western Bulldogs,5.5,61,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Marcus Bontempelli,Western Bulldogs,5.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Matthew Owies,Carlton,5.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Rhylee West,Western Bulldogs,5.5,81,Carlton,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Tom De Koning,Carlton,5.5,81,Western Bulldogs,Player Goals,TopSport
Western Bulldogs v Carlton,Western Bulldogs,Carlton,Zac Williams,Carlton,5.5,81,Western Bulldogs,Player Goals,TopSport
