match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Aliir Aliir,Port Adelaide Power,79.5,6.5,NA,Pointsbet,West Coast Eagles,2340768,91523308,18,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Willie Rioli,Port Adelaide Power,79.5,4.5,NA,Pointsbet,West Coast Eagles,2340768,91523308,19,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Darcy Byrne-Jones,Port Adelaide Power,79.5,5,NA,Pointsbet,West Coast Eagles,2340768,91523308,20,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jordon Sweet,Port Adelaide Power,79.5,1.16,NA,Pointsbet,West Coast Eagles,2340768,91523308,21,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mani Liddy,NA,79.5,5.75,NA,Pointsbet,NA,2340768,91523308,23,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Liam Ryan,West Coast Eagles,79.5,5.75,NA,Pointsbet,Port Adelaide Power,2340768,91523308,25,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Bailey J. Williams,West Coast Eagles,79.5,7,NA,Pointsbet,Port Adelaide Power,2340768,91523308,26,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Harry Edwards,West Coast Eagles,79.5,7,NA,Pointsbet,Port Adelaide Power,2340768,91523308,27,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tyler Brockman,West Coast Eagles,79.5,4.5,NA,Pointsbet,Port Adelaide Power,2340768,91523308,29,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Elijah Hewett,West Coast Eagles,79.5,2.9,NA,Pointsbet,Port Adelaide Power,2340768,91523308,31,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Reuben Ginbey,West Coast Eagles,79.5,6,NA,Pointsbet,Port Adelaide Power,2340768,91523308,32,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brady Hough,West Coast Eagles,79.5,1.67,NA,Pointsbet,Port Adelaide Power,2340768,91523308,33,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Clay Hall,West Coast Eagles,79.5,3.6,NA,Pointsbet,Port Adelaide Power,2340768,91523308,35,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Malakai Champion,West Coast Eagles,79.5,6,NA,Pointsbet,Port Adelaide Power,2340768,91523308,37,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jobe Shanahan,West Coast Eagles,79.5,5.75,NA,Pointsbet,Port Adelaide Power,2340768,91523308,39,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Hutchinson,West Coast Eagles,79.5,5.75,NA,Pointsbet,Port Adelaide Power,2340768,91523308,40,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jamie Cripps,West Coast Eagles,79.5,6,NA,Pointsbet,Port Adelaide Power,2340768,91523308,41,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matt Flynn,West Coast Eagles,79.5,1.33,NA,Pointsbet,Port Adelaide Power,2340768,91523308,45,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Lukosius,Port Adelaide Power,79.5,3.5,NA,Pointsbet,West Coast Eagles,2340768,91523308,47,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Ollie Lord,Port Adelaide Power,79.5,6,NA,Pointsbet,West Coast Eagles,2340768,91523308,49,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Will Lorenz,Port Adelaide Power,79.5,3.6,NA,Pointsbet,West Coast Eagles,2340768,91523308,50,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matthew Owies,West Coast Eagles,79.5,5.75,NA,Pointsbet,Port Adelaide Power,2340768,91523308,51,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Rhett Bazzo,West Coast Eagles,79.5,7,NA,Pointsbet,Port Adelaide Power,2340768,91523308,52,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tom Cole,West Coast Eagles,79.5,4.5,NA,Pointsbet,Port Adelaide Power,2340768,91523308,53,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Kane Farrell,Port Adelaide Power,89.5,3.5,NA,Pointsbet,West Coast Eagles,2340768,91523309,4,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brandon Zerk-Thatcher,Port Adelaide Power,89.5,26,NA,Pointsbet,West Coast Eagles,2340768,91523309,5,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Joe Richards,Port Adelaide Power,89.5,5.75,NA,Pointsbet,West Coast Eagles,2340768,91523309,7,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mitch Georgiades,Port Adelaide Power,89.5,4,NA,Pointsbet,West Coast Eagles,2340768,91523309,9,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Lachie Jones,Port Adelaide Power,89.5,21,NA,Pointsbet,West Coast Eagles,2340768,91523309,10,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Hugh Jackson,Port Adelaide Power,89.5,14,NA,Pointsbet,West Coast Eagles,2340768,91523309,13,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Josh Sinn,Port Adelaide Power,89.5,4.5,NA,Pointsbet,West Coast Eagles,2340768,91523309,14,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Aliir Aliir,Port Adelaide Power,89.5,19,NA,Pointsbet,West Coast Eagles,2340768,91523309,18,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Willie Rioli,Port Adelaide Power,89.5,9,NA,Pointsbet,West Coast Eagles,2340768,91523309,19,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Darcy Byrne-Jones,Port Adelaide Power,89.5,9.5,NA,Pointsbet,West Coast Eagles,2340768,91523309,20,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jordon Sweet,Port Adelaide Power,89.5,1.42,NA,Pointsbet,West Coast Eagles,2340768,91523309,21,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mani Liddy,NA,89.5,15,NA,Pointsbet,NA,2340768,91523309,23,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Liam Ryan,West Coast Eagles,89.5,13,NA,Pointsbet,Port Adelaide Power,2340768,91523309,25,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Bailey J. Williams,West Coast Eagles,89.5,18,NA,Pointsbet,Port Adelaide Power,2340768,91523309,26,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Harry Edwards,West Coast Eagles,89.5,21,NA,Pointsbet,Port Adelaide Power,2340768,91523309,27,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tyler Brockman,West Coast Eagles,89.5,9.5,NA,Pointsbet,Port Adelaide Power,2340768,91523309,29,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Elijah Hewett,West Coast Eagles,89.5,5.25,NA,Pointsbet,Port Adelaide Power,2340768,91523309,31,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Reuben Ginbey,West Coast Eagles,89.5,15,NA,Pointsbet,Port Adelaide Power,2340768,91523309,32,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brady Hough,West Coast Eagles,89.5,2.45,NA,Pointsbet,Port Adelaide Power,2340768,91523309,33,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Clay Hall,West Coast Eagles,89.5,6,NA,Pointsbet,Port Adelaide Power,2340768,91523309,35,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Malakai Champion,West Coast Eagles,89.5,14,NA,Pointsbet,Port Adelaide Power,2340768,91523309,37,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jobe Shanahan,West Coast Eagles,89.5,13,NA,Pointsbet,Port Adelaide Power,2340768,91523309,39,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Hutchinson,West Coast Eagles,89.5,15,NA,Pointsbet,Port Adelaide Power,2340768,91523309,40,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jamie Cripps,West Coast Eagles,89.5,13,NA,Pointsbet,Port Adelaide Power,2340768,91523309,41,NA
