match,home_team,away_team,player_team,opposition_team,market_name,player_name,line,over_price,agency
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,0.5,1.16,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,1.5,1.83,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,2.5,3.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,3.5,9.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,4.5,30,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Owies,5.5,100,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Corey Durdin,0.5,1.28,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Corey Durdin,1.5,2.35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Corey Durdin,2.5,6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Corey Durdin,3.5,18,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Corey Durdin,4.5,65,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Cameron Zurhaar,0.5,1.35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Cameron Zurhaar,1.5,2.65,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Cameron Zurhaar,2.5,7,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Cameron Zurhaar,3.5,22,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Cameron Zurhaar,4.5,90,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,David Cuningham,0.5,1.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,David Cuningham,1.5,3.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,David Cuningham,2.5,9.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,David Cuningham,3.5,35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,David Cuningham,4.5,150,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Cottrell,0.5,1.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Cottrell,1.5,3.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Cottrell,2.5,9.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Cottrell,3.5,35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Cottrell,4.5,150,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Kennedy,0.5,1.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Kennedy,1.5,3.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Kennedy,2.5,9.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Kennedy,3.5,35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Matthew Kennedy,4.5,150,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Orazio Fantasia,0.5,1.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Orazio Fantasia,1.5,3.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Orazio Fantasia,2.5,9.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Orazio Fantasia,3.5,35,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Orazio Fantasia,4.5,150,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jaidyn Stephenson,0.5,1.6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jaidyn Stephenson,1.5,3.7,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jaidyn Stephenson,2.5,12,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jaidyn Stephenson,3.5,45,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Paul Curtis,0.5,1.6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Paul Curtis,1.5,3.7,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Paul Curtis,2.5,12,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Paul Curtis,3.5,45,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Patrick Cripps,0.5,1.62,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Patrick Cripps,1.5,3.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Patrick Cripps,2.5,12,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Patrick Cripps,3.5,50,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zane Duursma,0.5,1.7,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zane Duursma,1.5,4.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zane Duursma,2.5,15,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zane Duursma,3.5,60,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Callum Coleman-Jones,0.5,1.91,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Callum Coleman-Jones,1.5,5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Callum Coleman-Jones,2.5,19,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Callum Coleman-Jones,3.5,90,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lachie Fogarty,0.5,2,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lachie Fogarty,1.5,6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lachie Fogarty,2.5,23,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lachie Fogarty,3.5,100,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Tom De Koning,0.5,2.05,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Tom De Koning,1.5,6.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Tom De Koning,2.5,26,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Tom De Koning,3.5,150,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Eddie Ford,0.5,2.1,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Eddie Ford,1.5,7.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Eddie Ford,2.5,29,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jy Simpkin,0.5,2.1,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jy Simpkin,1.5,7.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Jy Simpkin,2.5,29,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Oliver Hollands,0.5,2.2,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Oliver Hollands,1.5,9,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Oliver Hollands,2.5,41,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Jack Carroll,0.5,2.4,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Jack Carroll,1.5,12,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Jack Carroll,2.5,61,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Adam Cerra,0.5,2.6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Adam Cerra,1.5,15,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Adam Cerra,2.5,91,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Blake Acres,0.5,2.8,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Blake Acres,1.5,19,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Blake Acres,2.5,126,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Tristan Xerri,0.5,2.8,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Tristan Xerri,1.5,19,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Tristan Xerri,2.5,126,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Colby McKercher,0.5,3.1,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Colby McKercher,1.5,23,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Luke Davies-Uniacke,0.5,3.1,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Luke Davies-Uniacke,1.5,23,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Tom Powell,0.5,3.1,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Tom Powell,1.5,23,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Charlie Lazzaro,0.5,3.4,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Charlie Lazzaro,1.5,29,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Jordan Boyd,0.5,3.4,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Jordan Boyd,1.5,29,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,George Hewett,0.5,3.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,George Hewett,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Nic Newman,0.5,3.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Nic Newman,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,George Wardlaw,0.5,3.6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,George Wardlaw,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Harry Sheezel,0.5,3.6,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Harry Sheezel,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Adam Saad,0.5,3.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Adam Saad,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lewis Young,0.5,3.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Lewis Young,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Mitch McGovern,0.5,3.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Mitch McGovern,1.5,34,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Brodie Kemp,0.5,3.9,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,Carlton,North Melbourne Kangaroos,Player Goals,Brodie Kemp,1.5,41,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Dylan Stephens,0.5,3.9,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Dylan Stephens,1.5,41,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Bailey Scott,0.5,4.25,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Bailey Scott,1.5,51,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Darcy Tucker,0.5,4.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Darcy Tucker,1.5,51,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Luke McDonald,0.5,4.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Luke McDonald,1.5,51,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zac Fisher,0.5,4.5,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Zac Fisher,1.5,51,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Aidan Corr,0.5,4.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Aidan Corr,1.5,61,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Kallan Dawson,0.5,4.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Kallan Dawson,1.5,61,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Toby Pink,0.5,4.75,Bet365
North Melbourne Kangaroos v Carlton,North Melbourne Kangaroos,Carlton,North Melbourne Kangaroos,Carlton,Player Goals,Toby Pink,1.5,61,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,0.5,1.06,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,1.5,1.4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,2.5,2.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,3.5,4.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,4.5,10,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jye Amiss,5.5,25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,0.5,1.06,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,1.5,1.4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,2.5,2.3,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,3.5,4.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,4.5,11,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Taylor Walker,5.5,28,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,0.5,1.17,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,1.5,1.91,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,2.5,4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,3.5,10,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,4.5,30,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matt Taberner,5.5,100,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,0.5,1.2,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,1.5,2,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,2.5,4.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,3.5,12,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,4.5,35,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Izak Rankine,5.5,150,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Darcy Fogarty,0.5,1.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Darcy Fogarty,1.5,2.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Darcy Fogarty,2.5,5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Darcy Fogarty,3.5,15,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Darcy Fogarty,4.5,55,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Frederick,0.5,1.27,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Frederick,1.5,2.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Frederick,2.5,5.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Frederick,3.5,16,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Frederick,4.5,55,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Walters,0.5,1.27,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Walters,1.5,2.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Walters,2.5,5.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Walters,3.5,16,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Michael Walters,4.5,55,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Josh Treacy,0.5,1.32,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Josh Treacy,1.5,2.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Josh Treacy,2.5,6.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Josh Treacy,3.5,20,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Josh Treacy,4.5,75,Bet365
